"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Sub-Saharan Africa","SSF","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","3.85999989509583","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7700004577637","","","","","21.1601066589355","","","","","","",
"Suriname","SUR","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5","","","","","","","","60.7200012207031","","","","38.8152008056641","","45.4649887084961","","","","","",
"Slovak Republic","SVK","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1199989318848","","","","","","","","","","","","","","","","","","","98.681022644043","98.7927551269531","99.0899963378906","99.0599975585938","99.1999969482422","99.120002746582","99.1500015258789","99.2099990844727","99.2099990844727","98.8600006103516","99.0342178344727","99.1065292358398","98.9654541015625","",
"Slovenia","SVN","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8300018310547","","","","","","","","","","","","","","93.0699996948242","94.0899963378906","93.870002746582","94.120002746582","94.1600036621094","93.9800033569336","94.75","95.7799987792969","96.0800018310547","96.8399963378906","97.4400024414062","96.9899978637695","97.25","97.1878204345703","97.6100006103516","98.0058975219727","98.3296966552734","98.2980117797852","",
"Sweden","SWE","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","41.5699996948242","","","","46.9700012207031","","","","","56.4700012207031","","","","","","","63.6500015258789","65.1100006103516","66.7099990844727","68.1699981689453","70.1600036621094","71.6399993896484","74.0899963378906","75.8399963378906","77.1399993896484","78.379997253418","","","","","","","","","89.0400009155273","89.7600021362305","90.4300003051758","91.0299987792969","85.1500015258789","85.8499984741211","86.5199966430664","87.1900024414062","87.870002746582","88.5","89.0899963378906","89.6699981689453","90.25","90.8099975585938","95.7392654418945","91.8099975585938","96.4730224609375","94.7414093017578","94.9234924316406","",
"Eswatini","SWZ","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","8.98999977111816","","","","","","","","","","27.6200008392334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3417015075684","","","","","62.8485107421875","45.8207893371582","66.7126388549805",
"Sint Maarten (Dutch part)","SXM","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","14.8500003814697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8300018310547","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","2.40000009536743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6399993896484","","","","","28.0599994659424","27.3700008392334","28.9899997711182","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","12.6300001144409","","","","","","","","","","21.5499992370605","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.0352401733398","","","","",
"Chad","TCD","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1399998664856","","","","","","","","","7.13288593292236","3.70809006690979","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","0.379999995231628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1299991607666","","8.21000003814697","","","","42.0423889160156","","11.4764499664307","","20.5712985992432","","","26.255350112915","",
"Thailand","THA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","3.20000004768372","","","","","","","","","","6.69000005722046","","","","","","","","","","","","","","","","","","","","","","","","29.9400005340576","","29.1900005340576","","","","36.0900001525879","","","38.810001373291","43.2921333312988","44.4231071472168","42.5999984741211","45.5108604431152","43.7299995422363","47.6300010681152","49.1190032958984","50.0710372924805","51.1599998474121","51.9336051940918",
"Tajikistan","TJK","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1999969482422","","","","","","","","","","","89.9400024414062","","","","","","","","","","","","","","","","100","93.3499984741211","","","","","","",
"Turkmenistan","TKM","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1399993896484","","","","","","","","","","","","","","","","","","","","97.8291702270508","","","","98.0125885009766","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6599998474121","","","67.8802795410156","","","29.6571998596191","","","","","46.9296875","35.2608528137207","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6699981689453","","","","","","","","","","72.4800033569336","","","","","","","","","","68.3099975585938","","","","","87.6399993896484","","","","","","","93.830322265625","","","94.1549835205078","","",
"South Asia (IDA & IBRD)","TSA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","13.8000001907349","","","","","","","","","","26.3999996185303","","","","","","","","","","37.0200004577637","","","","","","","","","","","","","","","","","","59.5099983215332","59.689998626709","","68.0599975585938","","","","","","","","69.9184799194336","71.8316192626953","73.6594772338867","73.0368576049805","",
"Tunisia","TUN","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","3.67000007629395","","","","","5.5","","","","8.28999996185303","","","","","","","","","","","","","","","","","","","","","","","","29.9099998474121","","32.8300018310547","34.0699996948242","33.3400001525879","","31.8163375854492","","39.3300018310547","","38.4471702575684","38.8600006103516","","","38.8826599121094","",
"Turkiye","TUR","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","5.15000009536743","","","","","7.19999980926514","","","","","9.53999996185303","","","","","","","","","","","","","","","","","","","19.9899997711182","20.9400005340576","22.1900005340576","22.8600006103516","26.75","28.0900001525879","35.8300018310547","38.8800010681152","40.2799987792969","41.8499984741211","44.2400016784668","45.7700004577637","48.5099983215332","50.6300010681152","37.5873336791992","56.2999992370605","41.3895225524902","43.0357894897461","44.3571510314941","",
"Tuvalu","TUV","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8099994659424","","","","","","","","","","","","","","","","","","","","","","","","","81.7580718994141","73.9248352050781","","58.069278717041","","","47.9052810668945","",
"Tanzania","TZA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.15999984741211","","","","","","","","8.8962230682373","","8.56999969482422","","12.7028522491455","9.03503036499023","","","9.1290397644043","","1.64541304111481","","12.5732202529907","",
"Uganda","UGA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.21999979019165","","","","","","","","","","","7.09999990463257","","","","","","23.2299995422363","","22.9200000762939","11.1500911712646","16.9300003051758","","12.8159799575806","","14.1416101455688","21.287633895874","","20.4116840362549","","32.6903381347656","","",
"Ukraine","UKR","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","35.8699989318848","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.5800018310547","","","","","","","","","","","","","","","","","","","","","","",
"Upper middle income","UMC","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","23.4099998474121","","","","","","","","","","38.9000015258789","","","","","","","","","","","43.6199989318848","","","","","","","60.2400016784668","","","48.5","","47.6300010681152","50.0800018310547","51.4500007629395","54.1800003051758","54.4500007629395","53.75","55.1100006103516","55.8400001525879","56.7200012207031","57.689998626709","58.5699996948242","59.5","","62.5299987792969","64.620002746582","63.2317161560059",
"United States","USA","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","66.7699966430664","","","","","92.370002746582","","","","93.0999984741211","93.0100021362305","93.2799987792969","","","","","","","","","","","","","91.3600006103516","","","","","","","","","","94.2600021362305","93.879997253418","94.4599990844727","","94.7099990844727","94.7099990844727","94.9300003051758","95.0400009155273","95.1399993896484","95.3899993896484","95.4300003051758","95.4800033569336","95.6999969482422","95.0186920166016","96.0800018310547","97.6509704589844","96.5500030517578","95.4242782592773","96.6500015258789","97.8671188354492",
"Uzbekistan","UZB","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8600006103516","99.8499984741211","99.8600006103516","99.879997253418","","99.8499984741211","99.879997253418","","99.9000015258789","99.9599990844727","",
"St. Vincent and the Grenadines","VCT","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","4.80000019073486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0699996948242","","","","","","",
"Venezuela, RB","VEN","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","11.7299995422363","","","","","","","","","","27.3600006103516","","","","","","","","","23.3700008392334","","","","","","","","","","42.7900009155273","44.6399993896484","44.5900001525879","45.3800010681152","45.3899993896484","49.5699996948242","51.939998626709","53.1399993896484","55.25","56.5200004577637","58.25","59.8199996948242","59.6500015258789","61.8800010681152","63.5299987792969","72.0500030517578","76.5100021362305","73.0429382324219","","","","","","",
"British Virgin Islands","VGB","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","32.8699989318848","","","","","","","","","","","59.3600006103516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1300001144409","","","","","","","","","","","","","","","","","","","","59.4300003051758","48.4029312133789","48.9091567993164","49.0630836486816","49.4151763916016","50.6282768249512","61.0537948608398","62.4798431396484","63.1526985168457","63.7168960571289","61.2900009155273","57.479736328125","59.4570960998535","62.4099998474121","61.4923553466797",
"Vanuatu","VUT","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1696929931641","","","","","","","","","35.3951950073242","43.1817817687988","","","",
"World","WLD","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","29.5300006866455","","","","","37.9000015258789","","","","","41.5099983215332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.4423065185547","","","94.4133148193359","",
"Kosovo","XKX","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2275915145874","","","","","","","","","20.664379119873",
"South Africa","ZAF","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","29.9400005340576","","","","","","","","","","","","","","","27.75","","","","","","","","","","","","","","","","53.6100006103516","59.75","61.6199989318848","62.9000015258789","63.1100006103516","64.0199966430664","65.5299987792969","65.4599990844727","69.8099975585938","70.2200012207031","71.7799987792969","73.620002746582","66.6789779663086","75.1500015258789","75.4300003051758","69.5304641723633","71.1399993896484","71.7822723388672","68.9000015258789","78.2951202392578","83.0400009155273","76.0601959228516","76.9785003662109",
"Zambia","ZMB","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","6.15999984741211","","","","","","","","","","13.0799999237061","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1161041259766","29.5523490905762","53.6191825866699","59.2635345458984","55.3927001953125","57.4150276184082","",
"Zimbabwe","ZWE","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5499992370605","","","","","","","","","","37.1100006103516","","","","","","","","","65.1930084228516","55.2799987792969","","52.4799995422363","47.1086387634277","","59.7900009155273","","85.2188949584961","","87.4303131103516","88.8083419799805","",
